Participant ID,Condition,Visit,Timestamp,Ball Position X,Ball Position Y,Ball Position Z,Paddle Velocity,Paddle Acceleration
,TARGETLINE,TARGETLINE,TRANSFER,17.808,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.809,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.81,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.811,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.812,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.813,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.814,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.815,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.816,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.817,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.818,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.819,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.82,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.821,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.822,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.823,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.824,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.825,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.826,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.827,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.828,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.829,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.83,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.831,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.832,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.833,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.834,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.835,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.836,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.837,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.838,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.839,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.84,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.841,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.842,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.843,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.844,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.845,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.846,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.847,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.848,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.849,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.85,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.851,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.852,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.853,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.854,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.855,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.856,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.857,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.858,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.859,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.86,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.861,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.862,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.863,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.864,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.865,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.866,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.867,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.868,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.869,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.87,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.871,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.872,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.873,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.874,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.875,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.876,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.877,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.878,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.879,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.88,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.881,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.882,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.883,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.884,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.885,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.886,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.887,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.888,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.889,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.89,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.891,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.892,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.893,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.894,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.895,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.896,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.897,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.898,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.899,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.9,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.901,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.902,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.903,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.904,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.905,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.906,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.907,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.908,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.909,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.91,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.911,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.912,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.913,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.914,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.915,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.916,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.917,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.918,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.919,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.92,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.921,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.922,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.923,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.924,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.925,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.926,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.927,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.928,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.929,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.93,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.931,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.932,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.933,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.934,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.935,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.936,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.937,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.938,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.939,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.94,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.941,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.942,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.943,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.944,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.945,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.946,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.947,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.948,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.949,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.95,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.951,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.952,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.953,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.954,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.955,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.956,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.957,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.958,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.959,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.96,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.961,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.962,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.963,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.964,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.965,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.966,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.967,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.968,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.969,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.97,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.971,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.972,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.973,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.974,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.975,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.976,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.977,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.978,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.979,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.98,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.981,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.982,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.983,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.984,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.985,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.986,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.987,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.988,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.989,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.99,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.991,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.992,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.993,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.994,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.995,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.996,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.997,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.998,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,17.999,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.001,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.002,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.003,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.004,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.005,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.006,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.007,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.008,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.009,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.01,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.011,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.012,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.013,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.014,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.015,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.016,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.017,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.018,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.019,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.02,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.021,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.022,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.023,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.024,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.025,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.026,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.027,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.028,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.029,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.03,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.031,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.032,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.033,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.034,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.035,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.036,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.037,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.038,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.039,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.04,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.041,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.042,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.043,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.044,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.045,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.046,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.047,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.048,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.049,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.05,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.051,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.052,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.053,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.054,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.055,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.056,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.057,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.058,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.059,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.06,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.061,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.062,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.063,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.064,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.065,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.066,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.067,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.068,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.069,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.07,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.071,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.072,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.073,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.074,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.075,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.076,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.077,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.078,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.079,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.08,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.081,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.082,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.083,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.084,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.085,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.086,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.087,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.088,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.089,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.09,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.091,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.092,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.093,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.094,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.095,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.096,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.097,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.098,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.099,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.1,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.101,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.102,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.103,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.104,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.105,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.106,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.107,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.108,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.109,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.11,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.111,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.112,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.113,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.114,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.115,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.116,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.117,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.118,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.119,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.12,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.121,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.122,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.123,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.124,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.125,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.126,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.127,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.128,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.129,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.13,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.131,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.132,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.133,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.134,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.135,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.136,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.137,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.138,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.139,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.14,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.141,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.142,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.143,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.144,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.145,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.146,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.147,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.148,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.149,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.15,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.151,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.152,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.153,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.154,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.155,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.156,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.157,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.158,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.159,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.16,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.161,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.162,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.163,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.164,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.165,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.166,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.167,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.168,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.169,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.17,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.171,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.172,0,0,0,0,0
,TARGETLINE,TARGETLINE,TRANSFER,18.173,0,0,0,0,0
